,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:41.983,39
44,2,Lewis Hamilton,Mercedes,+0.138s,31
11,3,Sergio Perez,Force India Mercedes,+0.627s,23
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.664s,37
5,5,Sebastian Vettel,Ferrari,+0.734s,35
26,6,Daniil Kvyat,Red Bull Racing Renault,+0.815s,34
7,7,Kimi Räikkönen,Ferrari,+0.866s,36
27,8,Nico Hulkenberg,Force India Mercedes,+0.945s,35
14,9,Fernando Alonso,McLaren Honda,+0.972s,31
13,10,Pastor Maldonado,Lotus Mercedes,+1.448s,37
77,11,Valtteri Bottas,Williams Mercedes,+1.458s,32
19,12,Felipe Massa,Williams Mercedes,+1.523s,33
33,13,Max Verstappen,STR Renault,+1.679s,40
55,14,Carlos Sainz,STR Renault,+1.871s,20
8,15,Romain Grosjean,Lotus Mercedes,+1.946s,27
22,16,Jenson Button,McLaren Honda,+2.067s,32
12,17,Felipe Nasr,Sauber Ferrari,+2.133s,37
9,18,Marcus Ericsson,Sauber Ferrari,+3.262s,28
28,19,Will Stevens,Marussia Ferrari,+4.467s,35
98,20,Roberto Merhi,Marussia Ferrari,+5.039s,27
