,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:43.754,28
6,2,Nico Rosberg,Mercedes,+0.141s,32
7,3,Kimi Räikkönen,Ferrari,+0.746s,27
26,4,Daniil Kvyat,Red Bull Racing Renault,+0.948s,23
5,5,Sebastian Vettel,Ferrari,+0.988s,23
27,6,Nico Hulkenberg,Force India Mercedes,+0.997s,22
3,7,Daniel Ricciardo,Red Bull Racing Renault,+1.139s,26
11,8,Sergio Perez,Force India Mercedes,+1.180s,27
13,9,Pastor Maldonado,Lotus Mercedes,+1.560s,29
19,10,Felipe Massa,Williams Mercedes,+1.679s,20
77,11,Valtteri Bottas,Williams Mercedes,+1.849s,22
33,12,Max Verstappen,STR Renault,+1.964s,32
22,13,Jenson Button,McLaren Honda,+2.019s,15
14,14,Fernando Alonso,McLaren Honda,+2.111s,20
12,15,Felipe Nasr,Sauber Ferrari,+2.361s,20
55,16,Carlos Sainz,STR Renault,+2.466s,21
9,17,Marcus Ericsson,Sauber Ferrari,+2.653s,29
30,18,Jolyon Palmer,Lotus Mercedes,+2.747s,9
28,19,Will Stevens,Marussia Ferrari,+5.082s,19
98,20,Roberto Merhi,Marussia Ferrari,+6.134s,20
