,Position,Driver,Car,Time / Gap,Laps
55,1,Carlos Sainz,Ferrari,1:36.857,19
1,2,Max Verstappen,Red Bull Racing RBPT,+0.224s,15
44,3,Lewis Hamilton,Mercedes,+0.475s,20
18,4,Lance Stroll,Aston Martin Aramco Mercedes,+0.603s,23
11,5,Sergio Perez,Red Bull Racing RBPT,+0.658s,19
14,6,Fernando Alonso,Alpine Renault,+0.856s,25
63,7,George Russell,Mercedes,+0.945s,23
10,8,Pierre Gasly,AlphaTauri RBPT,+0.953s,24
4,9,Lando Norris,McLaren Mercedes,+0.999s,23
5,10,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.184s,25
31,11,Esteban Ocon,Alpine Renault,+1.245s,24
24,12,Guanyu Zhou,Alfa Romeo Ferrari,+1.419s,21
23,13,Alexander Albon,Williams Mercedes,+1.565s,21
22,14,Yuki Tsunoda,AlphaTauri RBPT,+2.041s,23
47,15,Mick Schumacher,Haas Ferrari,+2.065s,20
39,16,Robert Shwartzman,Ferrari,+2.094s,21
28,17,Alex Palou,McLaren Mercedes,+3.054s,21
98,18,Theo Pourchaire,Alfa Romeo Ferrari,+3.318s,19
45,19,Logan Sargeant,Williams Mercedes,+3.468s,23
99,20,Antonio Giovinazzi,Haas Ferrari,+6.206s,4
