,Position,Driver,Car,Time / Gap,Laps
1,1,Max Verstappen,Red Bull Racing RBPT,1:35.825,22
16,2,Charles Leclerc,Ferrari,+0.320s,18
55,3,Carlos Sainz,Ferrari,+0.446s,24
11,4,Sergio Perez,Red Bull Racing RBPT,+0.572s,20
44,5,Lewis Hamilton,Mercedes,+0.576s,17
14,6,Fernando Alonso,Alpine Renault,+1.103s,14
63,7,George Russell,Mercedes,+1.239s,21
5,8,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.326s,19
18,9,Lance Stroll,Aston Martin Aramco Mercedes,+1.390s,20
10,10,Pierre Gasly,AlphaTauri RBPT,+1.465s,18
77,11,Valtteri Bottas,Alfa Romeo Ferrari,+1.485s,23
4,12,Lando Norris,McLaren Mercedes,+1.624s,19
31,13,Esteban Ocon,Alpine Renault,+1.643s,18
20,14,Kevin Magnussen,Haas Ferrari,+1.694s,21
3,15,Daniel Ricciardo,McLaren Mercedes,+1.797s,16
22,16,Yuki Tsunoda,AlphaTauri RBPT,+2.063s,19
23,17,Alexander Albon,Williams Mercedes,+2.079s,18
6,18,Nicholas Latifi,Williams Mercedes,+2.203s,18
47,19,Mick Schumacher,Haas Ferrari,+2.307s,12
24,20,Guanyu Zhou,Alfa Romeo Ferrari,+3.910s,3
