,Position,Driver,Car,Time / Gap,Laps
12,1,Jenson Button,Honda,1:31.857,16
5,2,Michael Schumacher,Ferrari,+0.011s,8
1,3,Fernando Alonso,Renault,+0.118s,11
2,4,Giancarlo Fisichella,Renault,+0.193s,12
6,5,Felipe Massa,Ferrari,+0.969s,6
17,6,Jacques Villeneuve,Sauber BMW,+1.056s,14
8,7,Jarno Trulli,Toyota,+1.181s,16
3,8,Kimi Räikkönen,McLaren Mercedes,+1.405s,12
7,9,Ralf Schumacher,Toyota,+1.666s,14
9,10,Mark Webber,Williams Cosworth,+2.019s,11
15,11,Christian Klien,RBR Ferrari,+2.087s,14
11,12,Rubens Barrichello,Honda,+2.152s,15
16,13,Nick Heidfeld,Sauber BMW,+2.237s,11
14,14,David Coulthard,RBR Ferrari,+2.285s,16
4,15,Juan Pablo Montoya,McLaren Mercedes,+2.549s,11
10,16,Nico Rosberg,Williams Cosworth,+2.577s,11
19,17,Christijan Albers,MF1 Toyota,+2.684s,14
18,18,Tiago Monteiro,MF1 Toyota,+3.169s,14
20,19,Vitantonio Liuzzi,STR Cosworth,+3.494s,13
21,20,Scott Speed,STR Cosworth,+3.675s,13
22,21,Takuma Sato,Super Aguri Honda,+5.137s,15
23,22,Yuji Ide,Super Aguri Honda,+10.032s,10
