,Position,Driver,Car,Time / Gap,Laps
11,1,Rubens Barrichello,Jordan Peugeot,1:19.525,20
7,2,Mika Hakkinen,McLaren Mercedes,+0.421s,18
12,3,Martin Brundle,Jordan Peugeot,+0.725s,22
17,4,Jos Verstappen,Footwork Hart,+1.134s,14
1,5,Michael Schumacher,Ferrari,+1.664s,22
4,6,Gerhard Berger,Benetton Renault,+1.707s,19
8,7,David Coulthard,McLaren Mercedes,+1.743s,15
3,8,Jean Alesi,Benetton Renault,+1.816s,26
21,9,Giancarlo Fisichella,Minardi Ford,+1.953s,21
2,10,Eddie Irvine,Ferrari,+2.159s,18
14,11,Johnny Herbert,Sauber Ford,+2.327s,10
9,12,Olivier Panis,Ligier Mugen Honda,+2.955s,21
6,13,Jacques Villeneuve,Williams Renault,+3.545s,20
5,14,Damon Hill,Williams Renault,+4.232s,23
20,15,Pedro Lamy,Minardi Ford,+4.436s,23
18,16,Ukyo Katayama,Tyrrell Yamaha,+7.247s,27
10,17,Pedro Diniz,Ligier Mugen Honda,+7.945s,14
16,18,Ricardo Rosset,Footwork Hart,+8.296s,19
23,19,Andrea Montermini,Forti Ford,+8.371s,11
15,20,Heinz-Harald Frentzen,Sauber Ford,+8.511s,13
22,21,Luca Badoer,Forti Ford,+9.291s,13
19,22,Mika Salo,Tyrrell Yamaha,+17.493s,10
