,Position,Driver,Car,Time / Gap,Laps
7,1,Mika Hakkinen,McLaren Mercedes,1:17.673,29
9,2,Olivier Panis,Ligier Mugen Honda,+0.532s,25
4,3,Gerhard Berger,Benetton Renault,+0.611s,30
3,4,Jean Alesi,Benetton Renault,+0.853s,22
1,5,Michael Schumacher,Ferrari,+0.872s,23
5,6,Damon Hill,Williams Renault,+0.925s,30
6,7,Jacques Villeneuve,Williams Renault,+1.319s,29
8,8,David Coulthard,McLaren Mercedes,+1.321s,16
2,9,Eddie Irvine,Ferrari,+1.425s,27
10,10,Pedro Diniz,Ligier Mugen Honda,+1.431s,22
12,11,Martin Brundle,Jordan Peugeot,+1.806s,27
11,12,Rubens Barrichello,Jordan Peugeot,+2.003s,13
17,13,Jos Verstappen,Footwork Hart,+2.020s,20
16,14,Ricardo Rosset,Footwork Hart,+2.522s,29
18,15,Ukyo Katayama,Tyrrell Yamaha,+2.542s,30
15,16,Heinz-Harald Frentzen,Sauber Ford,+2.558s,28
19,17,Mika Salo,Tyrrell Yamaha,+2.782s,30
20,18,Pedro Lamy,Minardi Ford,+3.005s,30
14,19,Johnny Herbert,Sauber Ford,+3.516s,29
21,20,Giancarlo Fisichella,Minardi Ford,+3.618s,30
22,21,Luca Badoer,Forti Ford,+3.687s,8
23,22,Andrea Montermini,Forti Ford,+5.329s,9
