,Position,Driver,Car,Time
1,1,Michael Schumacher,Ferrari,1:15.989
5,2,Damon Hill,Williams Renault,1:16.058
3,3,Jean Alesi,Benetton Renault,1:16.310
4,4,Gerhard Berger,Benetton Renault,1:16.592
7,5,Mika Hakkinen,McLaren Mercedes,1:16.634
6,6,Jacques Villeneuve,Williams Renault,1:16.905
8,7,David Coulthard,McLaren Mercedes,1:17.007
12,8,Martin Brundle,Jordan Peugeot,1:17.187
9,9,Olivier Panis,Ligier Mugen Honda,1:17.390
11,10,Rubens Barrichello,Jordan Peugeot,1:17.665
10,11,Pedro Diniz,Ligier Mugen Honda,1:17.676
15,12,Heinz-Harald Frentzen,Sauber Ford,1:17.739
19,13,Mika Salo,Tyrrell Yamaha,1:18.021
18,14,Ukyo Katayama,Tyrrell Yamaha,1:18.242
17,15,Jos Verstappen,Footwork Hart,1:18.324
14,16,Johnny Herbert,Sauber Ford,1:18.556
21,17,Giancarlo Fisichella,Minardi Ford,1:18.604
20,18,Pedro Lamy,Minardi Ford,1:19.210
16,19,Ricardo Rosset,Footwork Hart,1:19.242
22,20,Luca Badoer,Forti Ford,1:20.562
23,21,Andrea Montermini,Forti Ford,1:20.647
2,22,Eddie Irvine,Ferrari,
