,Position,Driver,Car,Time / Gap,Laps
6,1,Jacques Villeneuve,Williams Renault,1:31.206,24
5,2,Damon Hill,Williams Renault,+0.113s,29
11,3,Rubens Barrichello,Jordan Peugeot,+1.253s,20
1,4,Michael Schumacher,Ferrari,+1.300s,24
2,5,Eddie Irvine,Ferrari,+1.775s,18
4,6,Gerhard Berger,Benetton Renault,+1.831s,21
17,7,Jos Verstappen,Footwork Hart,+2.136s,19
9,8,Olivier Panis,Ligier Mugen Honda,+2.442s,27
8,9,David Coulthard,McLaren Mercedes,+2.571s,28
19,10,Mika Salo,Tyrrell Yamaha,+2.634s,25
12,11,Martin Brundle,Jordan Peugeot,+2.799s,13
15,12,Heinz-Harald Frentzen,Sauber Ford,+2.914s,21
7,13,Mika Hakkinen,McLaren Mercedes,+3.060s,24
14,14,Johnny Herbert,Sauber Ford,+3.177s,23
10,15,Pedro Diniz,Ligier Mugen Honda,+3.720s,29
16,16,Ricardo Rosset,Footwork Hart,+3.951s,23
3,17,Jean Alesi,Benetton Renault,+4.460s,12
21,18,Giancarlo Fisichella,Minardi Ford,+4.534s,22
20,19,Pedro Lamy,Minardi Ford,+4.638s,15
18,20,Ukyo Katayama,Tyrrell Yamaha,+5.987s,13
22,21,Luca Badoer,Forti Ford,+7.663s,18
23,22,Andrea Montermini,Forti Ford,+10.127s,17
