,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:14.131,33
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.009s,35
2,3,Mark Webber,Red Bull Racing Renault,+0.067s,34
3,4,Jenson Button,McLaren Mercedes,+0.086s,31
5,5,Fernando Alonso,Ferrari,+0.261s,28
6,6,Felipe Massa,Ferrari,+0.585s,29
10,7,Romain Grosjean,Lotus Renault,+0.588s,33
11,8,Paul di Resta,Force India Mercedes,+0.607s,34
18,9,Pastor Maldonado,Williams Renault,+0.884s,37
12,10,Nico Hulkenberg,Force India Mercedes,+0.919s,32
7,11,Michael Schumacher,Mercedes,+0.983s,36
14,12,Kamui Kobayashi,Sauber Ferrari,+1.124s,31
15,13,Sergio Perez,Sauber Ferrari,+1.265s,32
19,14,Valtteri Bottas,Williams Renault,+1.282s,23
16,15,Daniel Ricciardo,STR Ferrari,+1.456s,35
9,16,Kimi Räikkönen,Lotus Renault,+1.570s,16
17,17,Jean-Eric Vergne,STR Ferrari,+1.917s,35
8,18,Nico Rosberg,Mercedes,+2.184s,36
20,19,Giedo van der Garde,Caterham Renault,+2.329s,32
24,20,Timo Glock,Marussia Cosworth,+2.375s,31
21,21,Vitaly Petrov,Caterham Renault,+2.486s,30
25,22,Charles Pic,Marussia Cosworth,+3.103s,26
22,23,Pedro de la Rosa,HRT Cosworth,+3.547s,15
23,24,Narain Karthikeyan,HRT Cosworth,+3.764s,13
