,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:12.656,30
55,2,Carlos Sainz,Ferrari,+0.044s,32
11,3,Sergio Perez,Red Bull Racing RBPT,+0.379s,31
1,4,Max Verstappen,Red Bull Racing RBPT,+0.447s,33
4,5,Lando Norris,McLaren Mercedes,+0.638s,24
63,6,George Russell,Mercedes,+0.750s,31
10,7,Pierre Gasly,AlphaTauri RBPT,+0.980s,32
14,8,Fernando Alonso,Alpine Renault,+1.256s,31
5,9,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.403s,32
22,10,Yuki Tsunoda,AlphaTauri RBPT,+1.478s,27
20,11,Kevin Magnussen,Haas Ferrari,+1.583s,32
44,12,Lewis Hamilton,Mercedes,+1.611s,29
77,13,Valtteri Bottas,Alfa Romeo Ferrari,+1.812s,28
23,14,Alexander Albon,Williams Mercedes,+1.830s,33
24,15,Guanyu Zhou,Alfa Romeo Ferrari,+1.869s,23
18,16,Lance Stroll,Aston Martin Aramco Mercedes,+1.967s,29
47,17,Mick Schumacher,Haas Ferrari,+2.238s,33
31,18,Esteban Ocon,Alpine Renault,+2.560s,34
6,19,Nicholas Latifi,Williams Mercedes,+3.620s,33
3,20,Daniel Ricciardo,McLaren Mercedes,,2
