,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:14.531,29
11,2,Sergio Perez,Red Bull Racing RBPT,+0.039s,30
55,3,Carlos Sainz,Ferrari,+0.070s,28
1,4,Max Verstappen,Red Bull Racing RBPT,+0.181s,26
4,5,Lando Norris,McLaren Mercedes,+0.525s,31
10,6,Pierre Gasly,AlphaTauri RBPT,+0.552s,33
3,7,Daniel Ricciardo,McLaren Mercedes,+0.626s,33
63,8,George Russell,Mercedes,+0.680s,34
5,9,Sebastian Vettel,Aston Martin Aramco Mercedes,+0.856s,33
44,10,Lewis Hamilton,Mercedes,+0.968s,29
22,11,Yuki Tsunoda,AlphaTauri RBPT,+1.005s,36
18,12,Lance Stroll,Aston Martin Aramco Mercedes,+1.008s,26
14,13,Fernando Alonso,Alpine Renault,+1.218s,28
20,14,Kevin Magnussen,Haas Ferrari,+1.275s,30
23,15,Alexander Albon,Williams Mercedes,+1.579s,39
31,16,Esteban Ocon,Alpine Renault,+1.784s,24
24,17,Guanyu Zhou,Alfa Romeo Ferrari,+1.886s,27
6,18,Nicholas Latifi,Williams Mercedes,+3.183s,30
47,19,Mick Schumacher,Haas Ferrari,+4.105s,12
77,20,Valtteri Bottas,Alfa Romeo Ferrari,,2
