,Position,Driver,Car,Time / Gap,Laps
19,1,Felipe Massa,Williams Mercedes,1:40.660,4
18,2,Lance Stroll,Williams Mercedes,+0.228s,4
27,3,Nico Hulkenberg,Renault,+0.831s,4
55,4,Carlos Sainz,Toro Rosso,+0.855s,5
30,5,Jolyon Palmer,Renault,+3.709s,4
9,6,Marcus Ericsson,Sauber Ferrari,+4.041s,3
26,7,Daniil Kvyat,Toro Rosso,+4.373s,4
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,,1
33,9,Max Verstappen,Red Bull Racing TAG Heuer,,1
5,10,Sebastian Vettel,Ferrari,,3
7,11,Kimi Räikkönen,Ferrari,,4
14,12,Fernando Alonso,McLaren Honda,,2
2,13,Stoffel Vandoorne,McLaren Honda,,4
8,14,Romain Grosjean,Haas Ferrari,,1
20,15,Kevin Magnussen,Haas Ferrari,,1
31,16,Esteban Ocon,Force India Mercedes,,2
94,17,Pascal Wehrlein,Sauber Ferrari,,2
77,18,Valtteri Bottas,Mercedes,,1
11,19,Sergio Perez,Force India Mercedes,,1
44,20,Lewis Hamilton,Mercedes,,1
