,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:40.540,5
2,2,Rubens Barrichello,Ferrari,+1.393s,4
9,3,Kimi Räikkönen,McLaren Mercedes,+2.986s,6
19,4,Narain Karthikeyan,Jordan Toyota,+5.101s,10
17,5,Ralf Schumacher,Toyota,+5.147s,6
4,6,Takuma Sato,BAR Honda,+6.228s,3
14,7,David Coulthard,RBR Cosworth,+7.829s,5
21,8,Christijan Albers,Minardi Cosworth,+8.026s,10
16,9,Jarno Trulli,Toyota,+9.083s,8
3,10,Jenson Button,BAR Honda,+10.824s,3
18,11,Tiago Monteiro,Jordan Toyota,+12.917s,5
20,12,Patrick Friesacher ,Minardi Cosworth,+12.967s,11
11,13,Jacques Villeneuve,Sauber Petronas,,3
15,14,Christian Klien,RBR Cosworth,,1
12,15,Felipe Massa,Sauber Petronas,,3
10,16,Juan Pablo Montoya,McLaren Mercedes,,1
8,17,Nick Heidfeld,Williams BMW,,3
7,18,Mark Webber,Williams BMW,,3
5,19,Fernando Alonso,Renault,,2
6,20,Giancarlo Fisichella,Renault,,2
