,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:30.354,20
5,2,Sebastian Vettel,Ferrari,+0.263s,21
77,3,Valtteri Bottas,Mercedes,+0.974s,26
44,4,Lewis Hamilton,Mercedes,+1.247s,23
33,5,Max Verstappen,Red Bull Racing Honda,+1.319s,21
10,6,Pierre Gasly,Red Bull Racing Honda,+1.461s,17
55,7,Carlos Sainz,McLaren Renault,+1.598s,28
27,8,Nico Hulkenberg,Renault,+1.686s,17
26,9,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.985s,24
7,10,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.031s,23
3,11,Daniel Ricciardo,Renault,+2.047s,19
20,12,Kevin Magnussen,Haas Ferrari,+2.248s,21
23,13,Alexander Albon,Scuderia Toro Rosso Honda,+2.520s,24
11,14,Sergio Perez,Racing Point BWT Mercedes,+2.531s,20
4,15,Lando Norris,McLaren Renault,+2.591s,29
99,16,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.595s,22
8,17,Romain Grosjean,Haas Ferrari,+2.640s,22
18,18,Lance Stroll,Racing Point BWT Mercedes,+3.164s,16
63,19,George Russell,Williams Mercedes,+3.834s,26
88,20,Robert Kubica,Williams Mercedes,+3.899s,27
