,Position,Driver,Car,Laps,Time,Points
1,1,Jackie Stewart,March Ford,90,2:10:58.200,9
11,2,Bruce McLaren,McLaren Ford,89,+1 lap,6
18,3,Mario Andretti,March Ford,89,+1 lap,4
6,4,Graham Hill,Lotus Ford,89,+1 lap,3
16,5,Johnny  Servoz-Gavin ,March Ford,88,+2 laps,2
8,NC,John Surtees,McLaren Ford,76,DNF,0
7,NC,Jack Brabham,Brabham Ford,61,DNF,0
24,NC,Rolf Stommelen,Brabham Ford,43,DNF,0
22,NC,Henri Pescarolo,Matra,33,DNF,0
4,NC,Jean-Pierre Beltoise,Matra,31,DNF,0
9,NC,Chris Amon,March Ford,10,DNF,0
5,NC,Denny Hulme,McLaren Ford,10,DNF,0
3,NC,Jochen Rindt,Lotus Ford,9,DNF,0
10,NC,Pedro Rodriguez,BRM,4,DNF,0
2,NC,Jacky Ickx,Ferrari,0,DNF,0
15,NC,Jackie Oliver,BRM,0,DNF,0
