,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:39.586,31
4,2,Jenson Button,McLaren Mercedes,+0.199s,30
5,3,Fernando Alonso,Ferrari,+0.385s,20
6,4,Felipe Massa,Ferrari,+0.394s,34
2,5,Mark Webber,Red Bull Racing Renault,+0.518s,35
1,6,Sebastian Vettel,Red Bull Racing Renault,+0.546s,26
7,7,Michael Schumacher,Mercedes,+0.967s,34
14,8,Adrian Sutil,Force India Mercedes,+1.365s,34
15,9,Paul di Resta,Force India Mercedes,+1.435s,37
16,10,Kamui Kobayashi,Sauber Ferrari,+1.904s,34
17,11,Sergio Perez,Sauber Ferrari,+1.979s,34
18,12,Sebastien Buemi,STR Ferrari,+2.094s,33
10,13,Vitaly Petrov,Renault,+2.361s,31
19,14,Jaime Alguersuari,STR Ferrari,+2.397s,34
9,15,Bruno Senna,Renault,+2.783s,36
11,16,Rubens Barrichello,Williams Cosworth,+3.212s,35
12,17,Pastor Maldonado,Williams Cosworth,+3.324s,34
20,18,Heikki Kovalainen,Lotus Renault,+3.976s,36
21,19,Jarno Trulli,Lotus Renault,+4.464s,38
8,20,Nico Rosberg,Mercedes,+4.679s,41
24,21,Timo Glock,Virgin Cosworth,+5.900s,34
25,22,Jerome d'Ambrosio,Virgin Cosworth,+6.556s,32
23,23,Vitantonio Liuzzi,HRT Cosworth,+6.663s,21
22,24,Daniel Ricciardo,HRT Cosworth,+6.742s,34
