,Position,Driver,Car,Time / Gap,Laps
3,1,Lewis Hamilton,McLaren Mercedes,1:38.976,17
1,2,Sebastian Vettel,Red Bull Racing Renault,+0.427s,18
2,3,Mark Webber,Red Bull Racing Renault,+0.451s,18
4,4,Jenson Button,McLaren Mercedes,+0.453s,16
5,5,Fernando Alonso,Ferrari,+0.685s,16
8,6,Nico Rosberg,Mercedes,+1.159s,19
6,7,Felipe Massa,Ferrari,+1.207s,18
14,8,Adrian Sutil,Force India Mercedes,+1.453s,21
15,9,Paul di Resta,Force India Mercedes,+1.535s,19
7,10,Michael Schumacher,Mercedes,+1.962s,18
9,11,Bruno Senna,Renault,+2.533s,21
16,12,Kamui Kobayashi,Sauber Ferrari,+2.551s,21
17,13,Sergio Perez,Sauber Ferrari,+2.590s,20
10,14,Vitaly Petrov,Renault,+2.618s,18
18,15,Sebastien Buemi,STR Ferrari,+2.646s,18
19,16,Jaime Alguersuari,STR Ferrari,+2.879s,18
12,17,Pastor Maldonado,Williams Cosworth,+3.049s,19
20,18,Heikki Kovalainen,Lotus Renault,+4.433s,22
11,19,Rubens Barrichello,Williams Cosworth,+4.885s,5
24,20,Timo Glock,Virgin Cosworth,+6.286s,23
23,21,Vitantonio Liuzzi,HRT Cosworth,+6.326s,20
25,22,Jerome d'Ambrosio,Virgin Cosworth,+6.533s,22
22,23,Daniel Ricciardo,HRT Cosworth,+6.756s,20
21,24,Jarno Trulli,Lotus Renault,,1
