,Position,Driver,Car,Time / Gap,Laps
4,1,Jenson Button,McLaren Mercedes,1:40.263,21
2,2,Mark Webber,Red Bull Racing Renault,+0.126s,26
3,3,Lewis Hamilton,McLaren Mercedes,+0.140s,27
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.492s,27
5,5,Fernando Alonso,Ferrari,+0.538s,25
6,6,Felipe Massa,Ferrari,+0.997s,17
14,7,Adrian Sutil,Force India Mercedes,+1.077s,23
8,8,Nico Rosberg,Mercedes,+1.867s,26
15,9,Paul di Resta,Force India Mercedes,+1.888s,28
19,10,Jaime Alguersuari,STR Ferrari,+2.114s,26
18,11,Jean-Eric Vergne,STR Ferrari,+2.370s,26
9,12,Romain Grosjean,Renault,+2.422s,29
10,13,Vitaly Petrov,Renault,+2.855s,13
12,14,Pastor Maldonado,Williams Cosworth,+2.992s,29
7,15,Michael Schumacher,Mercedes,+3.126s,24
17,16,Sergio Perez,Sauber Ferrari,+4.149s,28
16,17,Kamui Kobayashi,Sauber Ferrari,+4.221s,18
20,18,Heikki Kovalainen,Lotus Renault,+4.302s,27
21,19,Jarno Trulli,Lotus Renault,+4.635s,25
23,20,Vitantonio Liuzzi,HRT Cosworth,+6.122s,28
22,21,Daniel Ricciardo,HRT Cosworth,+6.269s,27
24,22,Timo Glock,Virgin Cosworth,+7.761s,20
25,23,Robert Wickens,Virgin Cosworth,+8.288s,23
11,24,Rubens Barrichello,Williams Cosworth,,3
