,Position,Driver,Car,Laps,Time,Points
7,1,Jackie Stewart,Matra Ford,90,2:16:53.990,9
6,2,Bruce McLaren,McLaren Ford,88,+2 laps,6
8,3,Jean-Pierre Beltoise,Matra Ford,87,+3 laps,4
5,4,Denny Hulme,McLaren Ford,87,+3 laps,3
14,5,John Surtees,BRM,84,+6 laps,2
4,6,Jacky Ickx,Brabham Ford,83,DNF,1
9,NC,Pedro Rodriguez,BRM,73,DNF,0
15,NC,Chris Amon,Ferrari,56,DNF,0
3,NC,Jack Brabham,Brabham Ford,51,DNF,0
10,NC,Jo Siffert,Lotus Ford,30,DNF,0
2,NC,Jochen Rindt,Lotus Ford,19,DNF,0
11,NC,Piers   Courage,Brabham Ford,18,DNF,0
1,NC,Graham Hill,Lotus Ford,8,DNF,0
12,NC,Jackie Oliver,BRM,1,DNF,0
