,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Ferrari,53,1:27:33.298,10
6,2,Juan Pablo Montoya,Williams BMW,53,+3.154s,6
4,3,David Coulthard,McLaren Mercedes,53,+23.262s,4
3,4,Mika Hakkinen,McLaren Mercedes,53,+35.539s,3
2,5,Rubens Barrichello,Ferrari,53,+36.544s,2
5,6,Ralf Schumacher,Williams BMW,53,+37.122s,1
8,7,Jenson Button,Benetton Renault,53,+97.102s,0
11,8,Jarno Trulli,Jordan Honda,52,+1 lap,0
16,9,Nick Heidfeld,Sauber Petronas,52,+1 lap,0
10,10,Jacques Villeneuve,BAR Honda,52,+1 lap,0
21,11,Fernando Alonso,Minardi European,52,+1 lap,0
22,12,Heinz-Harald Frentzen,Prost Acer,52,+1 lap,0
9,13,Olivier Panis,BAR Honda,51,+2 laps,0
15,14,Enrique Bernoldi,Arrows Asiatech,51,+2 laps,0
14,15,Jos Verstappen,Arrows Asiatech,51,+2 laps,0
20,16,Alex Yoong,Minardi European,50,+3 laps,0
7,17,Giancarlo Fisichella,Benetton Renault,47,DNF,0
19,NC,Pedro de la Rosa,Jaguar Cosworth,45,DNF,0
23,NC,Tomas Enge,Prost Acer,42,DNF,0
18,NC,Eddie Irvine,Jaguar Cosworth,24,DNF,0
17,NC,Kimi Räikkönen,Sauber Petronas,5,DNF,0
12,NC,Jean Alesi,Jordan Honda,5,DNF,0
