,Position,Driver,Car,Time / Gap,Laps
12,1,Jean Alesi,Jordan Honda,1:35.454,32
6,2,Juan Pablo Montoya,Williams BMW,+0.523s,44
19,3,Pedro de la Rosa,Jaguar Cosworth,+0.771s,38
3,4,Mika Hakkinen,McLaren Mercedes,+0.976s,34
22,5,Heinz-Harald Frentzen,Prost Acer,+0.985s,41
18,6,Eddie Irvine,Jaguar Cosworth,+1.135s,42
4,7,David Coulthard,McLaren Mercedes,+1.184s,33
1,8,Michael Schumacher,Ferrari,+1.273s,34
5,9,Ralf Schumacher,Williams BMW,+1.420s,32
2,10,Rubens Barrichello,Ferrari,+1.540s,33
11,11,Jarno Trulli,Jordan Honda,+2.110s,34
8,12,Jenson Button,Benetton Renault,+2.191s,34
16,13,Nick Heidfeld,Sauber Petronas,+2.211s,20
10,14,Jacques Villeneuve,BAR Honda,+2.858s,30
17,15,Kimi Räikkönen,Sauber Petronas,+2.861s,31
7,16,Giancarlo Fisichella,Benetton Renault,+2.944s,24
21,17,Fernando Alonso,Minardi European,+3.507s,30
9,18,Olivier Panis,BAR Honda,+3.654s,33
14,19,Jos Verstappen,Arrows Asiatech,+4.057s,34
15,20,Enrique Bernoldi,Arrows Asiatech,+4.290s,33
20,21,Alex Yoong,Minardi European,+4.498s,32
23,22,Tomas Enge,Prost Acer,+5.762s,18
