,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:32.158,13
2,2,Rubens Barrichello,Ferrari,+0.493s,13
35,3,Anthony Davidson,BAR Honda,+0.800s,19
3,4,Juan Pablo Montoya,Williams BMW,+0.869s,14
9,5,Jenson Button,BAR Honda,+1.740s,13
5,6,David Coulthard,McLaren Mercedes,+1.865s,10
38,7,Ricardo Zonta,Toyota,+2.131s,21
12,8,Felipe Massa,Sauber Petronas,+2.330s,12
6,9,Kimi Räikkönen,McLaren Mercedes,+2.445s,10
10,10,Takuma Sato,BAR Honda,+2.452s,12
4,11,Ralf Schumacher,Williams BMW,+2.461s,13
7,12,Jarno Trulli,Renault,+2.638s,6
8,13,Fernando Alonso,Renault,+2.652s,10
18,14,Nick Heidfeld,Jordan Ford,+2.714s,11
19,15,Giorgio Pantano,Jordan Ford,+2.809s,17
11,16,Giancarlo Fisichella,Sauber Petronas,+3.230s,8
39,17,Timo Glock,Jordan Ford,+3.602s,16
14,18,Mark Webber,Jaguar Cosworth,+3.747s,11
17,19,Olivier Panis,Toyota,+3.823s,14
16,20,Cristiano da Matta,Toyota,+4.201s,16
15,21,Christian Klien,Jaguar Cosworth,+4.487s,12
21,22,Zsolt Baumgartner,Minardi Cosworth,+4.891s,12
20,23,Gianmaria Bruni,Minardi Cosworth,+5.189s,12
37,24,Bjorn Wirdheim,Jaguar Cosworth,+5.285s,12
40,25,Bas Leinders,Minardi Cosworth,+5.634s,18
