,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:30.062,11
3,2,Juan Pablo Montoya,Williams BMW,+0.059s,9
1,3,Michael Schumacher,Ferrari,+0.483s,10
2,4,Rubens Barrichello,Ferrari,+0.554s,10
4,5,Ralf Schumacher,Williams BMW,+0.589s,13
6,6,Kimi Räikkönen,McLaren Mercedes,+0.941s,14
10,7,Takuma Sato,BAR Honda,+1.028s,10
5,8,David Coulthard,McLaren Mercedes,+1.279s,9
8,9,Fernando Alonso,Renault,+1.423s,9
7,10,Jarno Trulli,Renault,+1.582s,17
15,11,Christian Klien,Jaguar Cosworth,+1.630s,4
17,12,Olivier Panis,Toyota,+1.900s,16
16,13,Cristiano da Matta,Toyota,+2.121s,10
11,14,Giancarlo Fisichella,Sauber Petronas,+2.148s,10
14,15,Mark Webber,Jaguar Cosworth,+2.214s,9
18,16,Nick Heidfeld,Jordan Ford,+3.342s,12
19,17,Giorgio Pantano,Jordan Ford,+3.412s,11
20,18,Gianmaria Bruni,Minardi Cosworth,+3.801s,11
21,19,Zsolt Baumgartner,Minardi Cosworth,+5.634s,9
12,20,Felipe Massa,Sauber Petronas,,1
