,Position,Driver,Car,Time / Gap,Laps
9,1,Jenson Button,BAR Honda,1:29.552,14
4,2,Ralf Schumacher,Williams BMW,+0.138s,9
3,3,Juan Pablo Montoya,Williams BMW,+0.144s,13
10,4,Takuma Sato,BAR Honda,+0.687s,19
1,5,Michael Schumacher,Ferrari,+0.855s,11
7,6,Jarno Trulli,Renault,+0.920s,10
16,7,Cristiano da Matta,Toyota,+0.947s,12
2,8,Rubens Barrichello,Ferrari,+0.961s,11
8,9,Fernando Alonso,Renault,+1.222s,12
17,10,Olivier Panis,Toyota,+1.382s,13
6,11,Kimi Räikkönen,McLaren Mercedes,+1.768s,9
15,12,Christian Klien,Jaguar Cosworth,+1.779s,12
14,13,Mark Webber,Jaguar Cosworth,+1.832s,12
11,14,Giancarlo Fisichella,Sauber Petronas,+2.881s,11
12,15,Felipe Massa,Sauber Petronas,+3.005s,12
18,16,Nick Heidfeld,Jordan Ford,+3.264s,12
19,17,Giorgio Pantano,Jordan Ford,+3.790s,7
20,18,Gianmaria Bruni,Minardi Cosworth,+5.038s,11
21,19,Zsolt Baumgartner,Minardi Cosworth,+6.349s,7
5,20,David Coulthard,McLaren Mercedes,,4
