,Position,Driver,Car,Laps,Time,Points
77,1,Valtteri Bottas,Mercedes,71,1:30:55.739,25
16,2,Charles Leclerc,Ferrari,71,+2.700s,18
4,3,Lando Norris,McLaren Renault,71,+5.491s,16
44,4,Lewis Hamilton,Mercedes,71,+5.689s,12
55,5,Carlos Sainz,McLaren Renault,71,+8.903s,10
11,6,Sergio Perez,Racing Point BWT Mercedes,71,+15.092s,8
10,7,Pierre Gasly,AlphaTauri Honda,71,+16.682s,6
31,8,Esteban Ocon,Renault,71,+17.456s,4
99,9,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,71,+21.146s,2
5,10,Sebastian Vettel,Ferrari,71,+24.545s,1
6,11,Nicholas Latifi,Williams Mercedes,71,+31.650s,0
26,12,Daniil Kvyat,AlphaTauri Honda,69,DNF,0
23,13,Alexander Albon,Red Bull Racing Honda,67,DNF,0
7,NC,Kimi Räikkönen,Alfa Romeo Racing Ferrari,53,DNF,0
63,NC,George Russell,Williams Mercedes,49,DNF,0
8,NC,Romain Grosjean,Haas Ferrari,49,DNF,0
20,NC,Kevin Magnussen,Haas Ferrari,24,DNF,0
18,NC,Lance Stroll,Racing Point BWT Mercedes,20,DNF,0
3,NC,Daniel Ricciardo,Renault,17,DNF,0
33,NC,Max Verstappen,Red Bull Racing Honda,11,DNF,0
