,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:04.130,21
77,2,Valtteri Bottas,Mercedes,+0.147s,22
33,3,Max Verstappen,Red Bull Racing Honda,+0.283s,20
11,4,Sergio Perez,Racing Point BWT Mercedes,+0.475s,19
16,5,Charles Leclerc,Ferrari,+0.573s,19
23,6,Alexander Albon,Red Bull Racing Honda,+0.595s,22
5,7,Sebastian Vettel,Ferrari,+0.721s,20
18,8,Lance Stroll,Racing Point BWT Mercedes,+0.788s,18
10,9,Pierre Gasly,AlphaTauri Honda,+0.819s,19
4,10,Lando Norris,McLaren Renault,+0.820s,22
31,11,Esteban Ocon,Renault,+0.907s,11
3,12,Daniel Ricciardo,Renault,+0.958s,13
55,13,Carlos Sainz,McLaren Renault,+1.047s,24
26,14,Daniil Kvyat,AlphaTauri Honda,+1.160s,24
8,15,Romain Grosjean,Haas Ferrari,+1.233s,18
63,16,George Russell,Williams Mercedes,+1.435s,21
20,17,Kevin Magnussen,Haas Ferrari,+1.518s,18
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.524s,16
7,19,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.643s,19
6,20,Nicholas Latifi,Williams Mercedes,+2.919s,6
