,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:43.916,17
5,2,Sebastian Vettel,Ferrari,+0.197s,15
44,3,Lewis Hamilton,Mercedes,+0.198s,11
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+1.118s,13
77,5,Valtteri Bottas,Mercedes,+1.314s,18
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.370s,18
30,7,Jolyon Palmer,Renault,+1.575s,11
11,8,Sergio Perez,Force India Mercedes,+1.941s,14
55,9,Carlos Sainz,Toro Rosso,+2.026s,18
14,10,Fernando Alonso,McLaren Honda,+2.144s,12
27,11,Nico Hulkenberg,Renault,+2.148s,11
31,12,Esteban Ocon,Force India Mercedes,+2.263s,14
8,13,Romain Grosjean,Haas Ferrari,+2.280s,14
2,14,Stoffel Vandoorne,McLaren Honda,+2.384s,14
18,15,Lance Stroll,Williams Mercedes,+2.704s,18
19,16,Felipe Massa,Williams Mercedes,+2.751s,22
20,17,Kevin Magnussen,Haas Ferrari,+2.774s,13
26,18,Daniil Kvyat,Toro Rosso,+3.987s,7
94,19,Pascal Wehrlein,Sauber Ferrari,+4.380s,17
9,20,Marcus Ericsson,Sauber Ferrari,+4.384s,6
