,Position,Driver,Car,Time / Gap,Laps
6,1,Jacques Villeneuve,Williams Renault,1:21.041,13
5,2,Damon Hill,Williams Renault,+0.335s,26
1,3,Michael Schumacher,Ferrari,+0.480s,28
2,4,Eddie Irvine,Ferrari,+1.460s,21
15,5,Heinz-Harald Frentzen,Sauber Ford,+1.719s,22
9,6,Olivier Panis,Ligier Mugen Honda,+1.973s,23
12,7,Martin Brundle,Jordan Peugeot,+2.085s,26
7,8,Mika Hakkinen,McLaren Mercedes,+2.131s,23
11,9,Rubens Barrichello,Jordan Peugeot,+2.156s,19
14,10,Johnny Herbert,Sauber Ford,+2.174s,28
3,11,Jean Alesi,Benetton Renault,+2.219s,15
19,12,Mika Salo,Tyrrell Yamaha,+2.493s,15
4,13,Gerhard Berger,Benetton Renault,+2.517s,21
17,14,Jos Verstappen,Footwork Hart,+2.623s,26
8,15,David Coulthard,McLaren Mercedes,+2.641s,29
18,16,Ukyo Katayama,Tyrrell Yamaha,+3.037s,27
10,17,Pedro Diniz,Ligier Mugen Honda,+3.795s,24
16,18,Ricardo Rosset,Footwork Hart,+3.942s,30
21,19,Giancarlo Fisichella,Minardi Ford,+4.204s,16
20,20,Pedro Lamy,Minardi Ford,+5.474s,18
22,21,Luca Badoer,Forti Ford,+5.603s,28
23,22,Andrea Montermini,Forti Ford,+6.552s,25
