,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:21.664,19
6,2,David Coulthard,Williams Renault,+0.002s,22
1,3,Michael Schumacher,Benetton Renault,+0.804s,15
27,4,Jean Alesi,Ferrari,+0.904s,14
28,5,Gerhard Berger,Ferrari,+1.289s,18
7,6,Mark Blundell,McLaren Mercedes,+1.389s,17
4,7,Mika Salo,Tyrrell Yamaha,+1.903s,23
2,8,Johnny Herbert,Benetton Renault,+2.582s,8
9,9,Gianni Morbidelli,Footwork Hart,+3.565s,16
26,10,Olivier Panis,Ligier Mugen Honda,+3.851s,10
14,11,Rubens Barrichello,Jordan Peugeot,+4.000s,20
30,12,Heinz-Harald Frentzen,Sauber Ford,+4.075s,15
25,13,Aguri Suzuki,Ligier Mugen Honda,+4.259s,8
8,14,Mika Hakkinen,McLaren Mercedes,+4.354s,13
15,15,Eddie Irvine,Jordan Peugeot,+4.488s,16
24,16,Luca Badoer,Minardi Ford,+4.650s,22
3,17,Ukyo Katayama,Tyrrell Yamaha,+5.831s,13
29,18,Karl Wendlinger,Sauber Ford,+5.873s,15
22,19,Roberto Moreno,Forti Ford,+8.993s,9
16,20,Bertrand Gachot,Pacific Ilmor,+12.079s,12
21,21,Pedro Diniz,Forti Ford,+14.582s,11
17,22,Andrea Montermini,Pacific Ilmor,+15.685s,5
10,23,Taki Inoue,Footwork Hart,+20.535s,10
23,24,Pierluigi Martini,Minardi Ford,,1
