,Position,Driver,Car,Laps,Time,Points
1,1,Michael Schumacher,Benetton Renault,71,1:38:34.154,10
6,2,David Coulthard,Williams Renault,71,+8.060s,6
28,3,Gerhard Berger,Ferrari,70,+1 lap,4
8,4,Mika Hakkinen,McLaren Mercedes,70,+1 lap,3
27,5,Jean Alesi,Ferrari,70,+1 lap,2
7,6,Mark Blundell,McLaren Mercedes,70,+1 lap,1
4,7,Mika Salo,Tyrrell Yamaha,69,+2 laps,0
25,8,Aguri Suzuki,Ligier Mugen Honda,69,+2 laps,0
17,9,Andrea Montermini,Pacific Ilmor,65,+6 laps,0
21,10,Pedro Diniz,Forti Ford,64,+7 laps,0
9,NC,Gianni Morbidelli,Footwork Hart,62,DNF,0
10,NC,Taki Inoue,Footwork Hart,48,DNF,0
24,NC,Luca Badoer,Minardi Ford,47,DNF,0
22,NC,Roberto Moreno,Forti Ford,47,DNF,0
29,NC,Karl Wendlinger,Sauber Ford,41,DNF,0
5,NC,Damon Hill,Williams Renault,30,DNF,0
2,NC,Johnny Herbert,Benetton Renault,30,DNF,0
16,NC,Bertrand Gachot,Pacific Ilmor,23,DNF,0
14,NC,Rubens Barrichello,Jordan Peugeot,16,DNF,0
12,NC,Jos Verstappen,Simtek Ford,16,DNF,0
3,NC,Ukyo Katayama,Tyrrell Yamaha,15,DNF,0
15,NC,Eddie Irvine,Jordan Peugeot,15,DNF,0
11,NC,Domenico Schiattarella,Simtek Ford,12,DNF,0
30,NC,Heinz-Harald Frentzen,Sauber Ford,10,DNF,0
26,NC,Olivier Panis,Ligier Mugen Honda,0,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,0,DNF,0
