,Position,Driver,Car,Time / Gap,Laps
9,1,Nico Rosberg,Mercedes,1:32.248,33
2,2,Mark Webber,Red Bull Racing Renault,+0.299s,26
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.432s,31
14,4,Paul di Resta,Force India Mercedes,+0.584s,34
10,5,Lewis Hamilton,Mercedes,+0.663s,28
19,6,Daniel Ricciardo,STR Ferrari,+0.923s,34
18,7,Jean-Eric Vergne,STR Ferrari,+1.042s,38
15,8,Adrian Sutil,Force India Mercedes,+1.065s,34
8,9,Romain Grosjean,Lotus Renault,+1.074s,38
3,10,Fernando Alonso,Ferrari,+1.246s,32
5,11,Jenson Button,McLaren Mercedes,+1.492s,29
11,12,Nico Hulkenberg,Sauber Ferrari,+1.648s,36
7,13,Kimi Räikkönen,Lotus Renault,+1.872s,30
6,14,Sergio Perez,McLaren Mercedes,+1.882s,29
12,15,Esteban Gutierrez ,Sauber Ferrari,+2.750s,32
17,16,Valtteri Bottas,Williams Renault,+2.822s,29
16,17,Pastor Maldonado,Williams Renault,+2.879s,35
22,18,Jules Bianchi,Marussia Cosworth,+3.554s,27
21,19,Giedo van der Garde,Caterham Renault,+3.736s,32
20,20,Charles Pic,Caterham Renault,+3.831s,35
23,21,Max Chilton,Marussia Cosworth,+5.081s,33
4,22,Felipe Massa,Ferrari,+11.218s,7
