,Position,Driver,Car,Time / Gap,Laps
9,1,Nico Rosberg,Mercedes,1:31.487,18
10,2,Lewis Hamilton,Mercedes,+0.146s,20
1,3,Sebastian Vettel,Red Bull Racing Renault,+0.550s,20
2,4,Mark Webber,Red Bull Racing Renault,+0.591s,17
8,5,Romain Grosjean,Lotus Renault,+0.904s,18
19,6,Daniel Ricciardo,STR Ferrari,+0.953s,19
3,7,Fernando Alonso,Ferrari,+0.967s,18
7,8,Kimi Räikkönen,Lotus Renault,+0.972s,22
15,9,Adrian Sutil,Force India Mercedes,+1.049s,17
14,10,Paul di Resta,Force India Mercedes,+1.084s,17
18,11,Jean-Eric Vergne,STR Ferrari,+1.093s,15
5,12,Jenson Button,McLaren Mercedes,+1.439s,18
16,13,Pastor Maldonado,Williams Renault,+1.646s,17
11,14,Nico Hulkenberg,Sauber Ferrari,+1.738s,16
4,15,Felipe Massa,Ferrari,+1.786s,16
17,16,Valtteri Bottas,Williams Renault,+1.822s,25
12,17,Esteban Gutierrez ,Sauber Ferrari,+1.883s,19
6,18,Sergio Perez,McLaren Mercedes,+2.120s,9
20,19,Charles Pic,Caterham Renault,+3.484s,18
22,20,Jules Bianchi,Marussia Cosworth,+3.503s,17
23,21,Max Chilton,Marussia Cosworth,+5.207s,16
21,22,Giedo van der Garde,Caterham Renault,+5.956s,18
