,Position,Driver,Car,Laps,Time,Points
9,1,Nico Rosberg,Mercedes,52,1:32:59.456,25
2,2,Mark Webber,Red Bull Racing Renault,52,+0.765s,18
3,3,Fernando Alonso,Ferrari,52,+7.124s,15
10,4,Lewis Hamilton,Mercedes,52,+7.756s,12
7,5,Kimi Räikkönen,Lotus Renault,52,+11.257s,10
4,6,Felipe Massa,Ferrari,52,+14.573s,8
15,7,Adrian Sutil,Force India Mercedes,52,+16.335s,6
19,8,Daniel Ricciardo,STR Ferrari,52,+16.543s,4
14,9,Paul di Resta,Force India Mercedes,52,+17.943s,2
11,10,Nico Hulkenberg,Sauber Ferrari,52,+19.709s,1
16,11,Pastor Maldonado,Williams Renault,52,+21.135s,0
17,12,Valtteri Bottas,Williams Renault,52,+25.094s,0
5,13,Jenson Button,McLaren Mercedes,52,+25.969s,0
12,14,Esteban Gutierrez ,Sauber Ferrari,52,+26.285s,0
20,15,Charles Pic,Caterham Renault,52,+31.613s,0
22,16,Jules Bianchi,Marussia Cosworth,52,+36.097s,0
23,17,Max Chilton,Marussia Cosworth,52,+67.660s,0
21,18,Giedo van der Garde,Caterham Renault,52,+67.759s,0
8,19,Romain Grosjean,Lotus Renault,51,DNF,0
6,20,Sergio Perez,McLaren Mercedes,46,DNF,0
1,NC,Sebastian Vettel,Red Bull Racing Renault,41,DNF,0
18,NC,Jean-Eric Vergne,STR Ferrari,35,DNF,0
