,Position,Driver,Car,Time
10,1,Lewis Hamilton,Mercedes,1:29.607
9,2,Nico Rosberg,Mercedes,1:30.059
1,3,Sebastian Vettel,Red Bull Racing Renault,1:30.211
2,4,Mark Webber,Red Bull Racing Renault,1:30.220
19,5,Daniel Ricciardo,STR Ferrari,1:30.757
15,6,Adrian Sutil,Force India Mercedes,1:30.908
8,7,Romain Grosjean,Lotus Renault,1:30.955
7,8,Kimi Räikkönen,Lotus Renault,1:30.962
3,9,Fernando Alonso,Ferrari,1:30.979
5,10,Jenson Button,McLaren Mercedes,1:31.649
4,11,Felipe Massa,Ferrari,1:31.779
18,12,Jean-Eric Vergne,STR Ferrari,1:31.785
6,13,Sergio Perez,McLaren Mercedes,1:32.082
11,14,Nico Hulkenberg,Sauber Ferrari,1:32.211
16,15,Pastor Maldonado,Williams Renault,1:32.359
17,16,Valtteri Bottas,Williams Renault,1:32.664
12,17,Esteban Gutierrez ,Sauber Ferrari,1:32.666
20,18,Charles Pic,Caterham Renault,1:33.866
22,19,Jules Bianchi,Marussia Cosworth,1:34.108
23,20,Max Chilton,Marussia Cosworth,1:35.858
14,21,Paul di Resta,Force India Mercedes,
21,22,Giedo van der Garde,Caterham Renault,1:35.481
