,Position,Driver,Car,Time / Gap,Laps
19,1,Daniel Ricciardo,STR Ferrari,1:54.249,10
11,2,Nico Hulkenberg,Sauber Ferrari,+0.784s,7
16,3,Pastor Maldonado,Williams Renault,+1.105s,7
10,4,Lewis Hamilton,Mercedes,+1.209s,5
12,5,Esteban Gutierrez ,Sauber Ferrari,+1.576s,9
17,6,Valtteri Bottas,Williams Renault,+2.112s,7
18,7,Jean-Eric Vergne,STR Ferrari,+3.642s,4
21,8,Giedo van der Garde,Caterham Renault,+4.610s,6
23,9,Max Chilton,Marussia Cosworth,+5.470s,7
22,10,Jules Bianchi,Marussia Cosworth,+5.627s,8
4,11,Felipe Massa,Ferrari,+12.285s,6
9,12,Nico Rosberg,Mercedes,,3
14,13,Paul di Resta,Force India Mercedes,,4
8,14,Romain Grosjean,Lotus Renault,,1
5,15,Jenson Button,McLaren Mercedes,,1
15,16,Adrian Sutil,Force India Mercedes,,4
3,17,Fernando Alonso,Ferrari,,4
2,18,Mark Webber,Red Bull Racing Renault,,1
6,19,Sergio Perez,McLaren Mercedes,,1
20,20,Charles Pic,Caterham Renault,,3
1,21,Sebastian Vettel,Red Bull Racing Renault,,4
