,Position,Driver,Car,Laps,Time,Points
14,1,Jo Siffert,BRM,54,1:30:23.910,9
2,2,Emerson Fittipaldi,Lotus Ford,54,+4.120s,6
8,3,Tim   Schenken,Brabham Ford,54,+19.770s,4
3,4,Reine   Wisell,Lotus Ford,54,+31.870s,3
7,5,Graham Hill,Brabham Ford,54,+48.430s,2
25,6,Henri Pescarolo,March Ford,54,+84.510s,1
24,7,Rolf Stommelen,Surtees Ford,54,+97.420s,0
17,8,Ronnie Peterson,March Ford,53,+1 lap,0
10,9,Jackie Oliver,McLaren Ford,53,+1 lap,0
23,10,Peter  Gethin ,BRM,52,+2 laps,0
16,11,Helmut  Marko ,BRM,52,+2 laps,0
19,12,Nanni  Galli ,March Alfa Romeo,51,+3 laps,0
27,NC,Mike  Beuttler ,March Ford,47,+7 laps,0
12,NC,Francois  Cevert ,Tyrrell Ford,42,DNF,0
11,NC,Jackie Stewart,Tyrrell Ford,35,DNF,0
4,NC,Jacky Ickx,Ferrari,31,DNF,0
26,NC,Niki Lauda,March Ford,20,DNF,0
22,NC,John Surtees,Surtees Ford,12,DNF,0
5,NC,Clay Regazzoni,Ferrari,8,DNF,0
15,NC,Howden  Ganley ,BRM,6,DNF,0
9,NC,Denny Hulme,McLaren Ford,4,DNF,0
