,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:14.741,24
35,2,Anthony Davidson,BAR Honda,+0.400s,32
2,3,Rubens Barrichello,Ferrari,+0.578s,27
7,4,Jarno Trulli,Renault,+0.731s,28
6,5,Kimi Räikkönen,McLaren Mercedes,+0.738s,14
9,6,Jenson Button,BAR Honda,+0.779s,30
10,7,Takuma Sato,BAR Honda,+0.923s,23
38,8,Ricardo Zonta,Toyota,+0.949s,34
8,9,Fernando Alonso,Renault,+0.960s,28
3,10,Juan Pablo Montoya,Williams BMW,+1.356s,29
5,11,David Coulthard,McLaren Mercedes,+1.488s,16
4,12,Ralf Schumacher,Williams BMW,+1.815s,31
16,13,Cristiano da Matta,Toyota,+2.002s,31
11,14,Giancarlo Fisichella,Sauber Petronas,+2.007s,30
17,15,Olivier Panis,Toyota,+2.266s,24
19,16,Giorgio Pantano,Jordan Ford,+2.568s,24
12,17,Felipe Massa,Sauber Petronas,+2.681s,31
39,18,Timo Glock,Jordan Ford,+3.015s,28
18,19,Nick Heidfeld,Jordan Ford,+3.132s,18
15,20,Christian Klien,Jaguar Cosworth,+3.247s,15
20,21,Gianmaria Bruni,Minardi Cosworth,+4.081s,24
21,22,Zsolt Baumgartner,Minardi Cosworth,+4.088s,19
40,23,Bas Leinders,Minardi Cosworth,+5.629s,25
37,24,Bjorn Wirdheim,Jaguar Cosworth,,2
