,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:14.014,16
7,2,Jarno Trulli,Renault,+0.002s,19
10,3,Takuma Sato,BAR Honda,+0.006s,22
8,4,Fernando Alonso,Renault,+0.124s,16
3,5,Juan Pablo Montoya,Williams BMW,+0.198s,12
9,6,Jenson Button,BAR Honda,+0.632s,15
5,7,David Coulthard,McLaren Mercedes,+0.656s,13
4,8,Ralf Schumacher,Williams BMW,+0.738s,15
6,9,Kimi Räikkönen,McLaren Mercedes,+1.020s,18
2,10,Rubens Barrichello,Ferrari,+1.160s,17
11,11,Giancarlo Fisichella,Sauber Petronas,+1.695s,14
16,12,Cristiano da Matta,Toyota,+1.847s,25
15,13,Christian Klien,Jaguar Cosworth,+2.087s,22
12,14,Felipe Massa,Sauber Petronas,+2.318s,19
18,15,Nick Heidfeld,Jordan Ford,+2.371s,15
17,16,Olivier Panis,Toyota,+2.417s,15
19,17,Giorgio Pantano,Jordan Ford,+2.686s,19
14,18,Mark Webber,Jaguar Cosworth,+3.159s,4
21,19,Zsolt Baumgartner,Minardi Cosworth,+5.453s,12
