,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:11.740,19
44,2,Lewis Hamilton,Mercedes,+0.093s,21
5,3,Sebastian Vettel,Ferrari,+0.219s,14
7,4,Kimi Räikkönen,Ferrari,+0.287s,16
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.337s,19
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.547s,21
77,7,Valtteri Bottas,Williams Mercedes,+0.874s,27
30,8,Jolyon Palmer,Renault,+1.228s,19
19,9,Felipe Massa,Williams Mercedes,+1.250s,26
14,10,Fernando Alonso,McLaren Honda,+1.262s,12
27,11,Nico Hulkenberg,Force India Mercedes,+1.463s,14
11,12,Sergio Perez,Force India Mercedes,+1.491s,19
20,13,Kevin Magnussen,Renault,+1.515s,15
55,14,Carlos Sainz,Toro Rosso Ferrari,+1.553s,20
8,15,Romain Grosjean,Haas Ferrari,+1.604s,15
21,16,Esteban Gutierrez ,Haas Ferrari,+1.856s,16
26,17,Daniil Kvyat,Toro Rosso Ferrari,+1.869s,13
22,18,Jenson Button,McLaren Honda,+2.010s,9
94,19,Pascal Wehrlein,MRT Mercedes,+2.232s,20
12,20,Felipe Nasr,Sauber Ferrari,+2.252s,14
31,21,Esteban Ocon,MRT Mercedes,+2.482s,21
9,22,Marcus Ericsson,Sauber Ferrari,,1
