,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,71,3:01:01.335,25
6,2,Nico Rosberg,Mercedes,71,+11.455s,18
33,3,Max Verstappen,Red Bull Racing TAG Heuer,71,+21.481s,15
11,4,Sergio Perez,Force India Mercedes,71,+25.346s,12
5,5,Sebastian Vettel,Ferrari,71,+26.334s,10
55,6,Carlos Sainz,Toro Rosso Ferrari,71,+29.160s,8
27,7,Nico Hulkenberg,Force India Mercedes,71,+29.827s,6
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,71,+30.486s,4
12,9,Felipe Nasr,Sauber Ferrari,71,+42.620s,2
14,10,Fernando Alonso,McLaren Honda,71,+44.432s,1
77,11,Valtteri Bottas,Williams Mercedes,71,+45.292s,0
31,12,Esteban Ocon,MRT Mercedes,71,+45.809s,0
26,13,Daniil Kvyat,Toro Rosso Ferrari,71,+51.192s,0
20,14,Kevin Magnussen,Renault,71,+51.555s,0
94,15,Pascal Wehrlein,MRT Mercedes,71,+60.498s,0
22,16,Jenson Button,McLaren Honda,71,+81.994s,0
21,NC,Esteban Gutierrez ,Haas Ferrari,60,DNF,0
19,NC,Felipe Massa,Williams Mercedes,46,DNF,0
30,NC,Jolyon Palmer,Renault,20,DNF,0
7,NC,Kimi Räikkönen,Ferrari,19,DNF,0
9,NC,Marcus Ericsson,Sauber Ferrari,11,DNF,0
8,NC,Romain Grosjean,Haas Ferrari,0,DNS,0
