,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:11.895,32
33,2,Max Verstappen,Red Bull Racing TAG Heuer,+0.096s,29
6,3,Nico Rosberg,Mercedes,+0.230s,26
3,4,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.476s,27
77,5,Valtteri Bottas,Williams Mercedes,+1.234s,36
11,6,Sergio Perez,Force India Mercedes,+1.394s,31
27,7,Nico Hulkenberg,Force India Mercedes,+1.398s,33
19,8,Felipe Massa,Williams Mercedes,+1.423s,33
5,9,Sebastian Vettel,Ferrari,+1.672s,24
7,10,Kimi Räikkönen,Ferrari,+1.674s,26
55,11,Carlos Sainz,Toro Rosso Ferrari,+1.816s,22
26,12,Daniil Kvyat,Toro Rosso Ferrari,+2.195s,15
22,13,Jenson Button,McLaren Honda,+2.357s,27
14,14,Fernando Alonso,McLaren Honda,+2.401s,26
8,15,Romain Grosjean,Haas Ferrari,+2.612s,25
12,16,Felipe Nasr,Sauber Ferrari,+2.736s,21
9,17,Marcus Ericsson,Sauber Ferrari,+2.759s,23
31,18,Esteban Ocon,MRT Mercedes,+2.932s,30
30,19,Jolyon Palmer,Renault,+3.013s,32
94,20,Pascal Wehrlein,MRT Mercedes,+3.053s,32
50,21,Charles Leclerc,Haas Ferrari,+3.496s,27
46,22,Sergey Sirotkin,Renault,+3.905s,10
