,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:12.271,41
6,2,Nico Rosberg,Mercedes,+0.030s,40
77,3,Valtteri Bottas,Williams Mercedes,+0.490s,47
19,4,Felipe Massa,Williams Mercedes,+0.518s,43
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.557s,43
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+0.657s,45
5,7,Sebastian Vettel,Ferrari,+0.731s,45
7,8,Kimi Räikkönen,Ferrari,+0.776s,24
27,9,Nico Hulkenberg,Force India Mercedes,+1.028s,42
22,10,Jenson Button,McLaren Honda,+1.169s,19
14,11,Fernando Alonso,McLaren Honda,+1.301s,18
26,12,Daniil Kvyat,Toro Rosso Ferrari,+1.418s,46
55,13,Carlos Sainz,Toro Rosso Ferrari,+1.530s,47
11,14,Sergio Perez,Force India Mercedes,+1.647s,38
8,15,Romain Grosjean,Haas Ferrari,+1.803s,35
20,16,Kevin Magnussen,Renault,+1.838s,47
12,17,Felipe Nasr,Sauber Ferrari,+2.038s,40
31,18,Esteban Ocon,MRT Mercedes,+2.046s,46
30,19,Jolyon Palmer,Renault,+2.165s,43
21,20,Esteban Gutierrez ,Haas Ferrari,+2.287s,42
9,21,Marcus Ericsson,Sauber Ferrari,+2.424s,21
94,22,Pascal Wehrlein,MRT Mercedes,+2.687s,22
