,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:19.149
5,2,Sebastian Vettel,Ferrari,1:19.200
77,3,Valtteri Bottas,Mercedes,1:19.373
7,4,Kimi Räikkönen,Ferrari,1:19.439
33,5,Max Verstappen,Red Bull Racing TAG Heuer,1:19.706
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:20.175
14,7,Fernando Alonso,McLaren Honda,1:21.048
11,8,Sergio Perez,Force India Mercedes,1:21.070
19,9,Felipe Massa,Williams Mercedes,1:21.232
31,10,Esteban Ocon,Force India Mercedes,1:21.272
20,11,Kevin Magnussen,Haas Ferrari,1:21.329
55,12,Carlos Sainz,Toro Rosso,1:21.371
27,13,Nico Hulkenberg,Renault,1:21.397
8,14,Romain Grosjean,Haas Ferrari,1:21.517
94,15,Pascal Wehrlein,Sauber Ferrari,1:21.803
9,16,Marcus Ericsson,Sauber Ferrari,1:22.332
30,17,Jolyon Palmer,Renault,1:22.401
18,18,Lance Stroll,Williams Mercedes,1:22.411
26,19,Daniil Kvyat,Toro Rosso,1:22.746
2,20,Stoffel Vandoorne,McLaren Honda,1:22.532
