,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:20.802,39
77,2,Valtteri Bottas,Mercedes,+0.090s,38
7,3,Kimi Räikkönen,Ferrari,+0.310s,34
5,4,Sebastian Vettel,Ferrari,+0.418s,36
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.636s,29
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.783s,35
27,7,Nico Hulkenberg,Renault,+0.885s,40
30,8,Jolyon Palmer,Renault,+1.190s,43
19,9,Felipe Massa,Williams Mercedes,+1.213s,38
55,10,Carlos Sainz,Toro Rosso,+1.463s,34
8,11,Romain Grosjean,Haas Ferrari,+1.569s,36
31,12,Esteban Ocon,Force India Mercedes,+1.718s,37
2,13,Stoffel Vandoorne,McLaren Honda,+1.891s,36
11,14,Sergio Perez,Force India Mercedes,+1.920s,32
20,15,Kevin Magnussen,Haas Ferrari,+2.205s,32
9,16,Marcus Ericsson,Sauber Ferrari,+2.280s,37
18,17,Lance Stroll,Williams Mercedes,+2.419s,35
26,18,Daniil Kvyat,Toro Rosso,+2.434s,27
94,19,Pascal Wehrlein,Sauber Ferrari,+2.797s,31
14,20,Fernando Alonso,McLaren Honda,+3.275s,21
