,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:21.521,28
77,2,Valtteri Bottas,Mercedes,+0.029s,30
7,3,Kimi Räikkönen,Ferrari,+0.935s,24
5,4,Sebastian Vettel,Ferrari,+1.079s,23
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.185s,22
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.563s,17
20,7,Kevin Magnussen,Haas Ferrari,+2.149s,22
8,8,Romain Grosjean,Haas Ferrari,+2.237s,23
27,9,Nico Hulkenberg,Renault,+2.472s,24
55,10,Carlos Sainz,Toro Rosso,+2.483s,21
11,11,Sergio Perez,Force India Mercedes,+2.667s,23
31,12,Esteban Ocon,Force India Mercedes,+2.803s,22
2,13,Stoffel Vandoorne,McLaren Honda,+2.879s,24
19,14,Felipe Massa,Williams Mercedes,+3.097s,34
26,15,Daniil Kvyat,Toro Rosso,+3.121s,18
9,16,Marcus Ericsson,Sauber Ferrari,+3.445s,23
94,17,Pascal Wehrlein,Sauber Ferrari,+3.661s,24
18,18,Lance Stroll,Williams Mercedes,+4.398s,34
46,19,Sergey Sirotkin,Renault,+4.772s,10
14,20,Fernando Alonso,McLaren Honda,,1
