,Position,Driver,Car,Time / Gap,Laps
7,1,Kimi Räikkönen,Ferrari,1:20.214,20
5,2,Sebastian Vettel,Ferrari,+0.242s,7
44,3,Lewis Hamilton,Mercedes,+0.381s,12
77,4,Valtteri Bottas,Mercedes,+0.654s,7
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.811s,14
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.035s,15
27,7,Nico Hulkenberg,Renault,+1.456s,13
19,8,Felipe Massa,Williams Mercedes,+1.532s,19
55,9,Carlos Sainz,Toro Rosso,+1.621s,19
14,10,Fernando Alonso,McLaren Honda,+1.879s,16
8,11,Romain Grosjean,Haas Ferrari,+1.914s,21
20,12,Kevin Magnussen,Haas Ferrari,+2.000s,12
11,13,Sergio Perez,Force India Mercedes,+2.023s,19
31,14,Esteban Ocon,Force India Mercedes,+2.083s,22
26,15,Daniil Kvyat,Toro Rosso,+2.177s,15
9,16,Marcus Ericsson,Sauber Ferrari,+2.299s,20
18,17,Lance Stroll,Williams Mercedes,+2.360s,19
30,18,Jolyon Palmer,Renault,+2.541s,13
2,19,Stoffel Vandoorne,McLaren Honda,+2.639s,15
94,20,Pascal Wehrlein,Sauber Ferrari,+2.760s,19
