,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:35.077,29
23,2,Alexander Albon,Red Bull Racing Honda,+0.241s,27
16,3,Charles Leclerc,Ferrari,+0.430s,26
10,4,Pierre Gasly,AlphaTauri Honda,+0.466s,26
5,5,Sebastian Vettel,Ferrari,+0.543s,29
26,6,Daniil Kvyat,AlphaTauri Honda,+1.661s,27
4,7,Lando Norris,McLaren Renault,+2.139s,21
99,8,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.426s,21
77,9,Valtteri Bottas,Mercedes,+2.552s,23
31,10,Esteban Ocon,Renault,+3.351s,23
6,11,Nicholas Latifi,Williams Mercedes,+3.431s,18
11,12,Sergio Perez,Racing Point BWT Mercedes,+3.535s,22
18,13,Lance Stroll,Racing Point BWT Mercedes,+4.407s,21
8,14,Romain Grosjean,Haas Ferrari,+4.948s,25
44,15,Lewis Hamilton,Mercedes,+5.148s,12
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+5.958s,23
20,17,Kevin Magnussen,Haas Ferrari,+6.777s,21
3,18,Daniel Ricciardo,Renault,+10.079s,20
55,19,Carlos Sainz,McLaren Renault,+11.385s,12
63,20,George Russell,Williams Mercedes,+14.179s,17
