,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing Honda,1:28.330,37
16,2,Charles Leclerc,Ferrari,+0.401s,45
77,3,Valtteri Bottas,Mercedes,+0.575s,43
44,4,Lewis Hamilton,Mercedes,+0.850s,39
23,5,Alexander Albon,Red Bull Racing Honda,+1.033s,42
26,6,Daniil Kvyat,AlphaTauri Honda,+1.359s,43
10,7,Pierre Gasly,AlphaTauri Honda,+1.614s,43
5,8,Sebastian Vettel,Ferrari,+1.692s,41
18,9,Lance Stroll,Racing Point BWT Mercedes,+1.967s,38
4,10,Lando Norris,McLaren Renault,+2.405s,39
11,11,Sergio Perez,Racing Point BWT Mercedes,+2.774s,38
31,12,Esteban Ocon,Renault,+3.050s,36
99,13,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+3.163s,39
55,14,Carlos Sainz,McLaren Renault,+3.168s,40
3,15,Daniel Ricciardo,Renault,+3.330s,35
7,16,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+3.602s,43
63,17,George Russell,Williams Mercedes,+3.972s,39
8,18,Romain Grosjean,Haas Ferrari,+4.240s,33
20,19,Kevin Magnussen,Haas Ferrari,+4.477s,37
6,20,Nicholas Latifi,Williams Mercedes,+5.158s,40
