,Position,Driver,Car,Time / Gap,Laps
4,1,Robert Kubica,Sauber BMW,1:38.754,15
7,2,Nico Rosberg,Williams Toyota,+0.123s,18
14,3,Sebastien Bourdais,STR Ferrari,+0.255s,16
8,4,Kazuki Nakajima,Williams Toyota,+0.516s,17
2,5,Felipe Massa,Ferrari,+0.522s,18
15,6,Sebastian Vettel,STR Ferrari,+0.546s,16
22,7,Lewis Hamilton,McLaren Mercedes,+0.560s,13
3,8,Nick Heidfeld,Sauber BMW,+0.581s,18
9,9,David Coulthard,Red Bull Renault,+0.667s,16
6,10,Nelson Piquet,Renault,+0.698s,20
10,11,Mark Webber,Red Bull Renault,+0.843s,17
16,12,Jenson Button,Honda,+0.874s,10
5,13,Fernando Alonso,Renault,+0.898s,17
23,14,Heikki Kovalainen,McLaren Mercedes,+1.048s,14
1,15,Kimi Räikkönen,Ferrari,+1.056s,20
12,16,Timo Glock,Toyota,+1.165s,22
20,17,Adrian Sutil,Force India Ferrari,+1.265s,21
21,18,Giancarlo Fisichella,Force India Ferrari,+1.305s,21
17,19,Rubens Barrichello,Honda,+1.758s,20
11,20,Jarno Trulli,Toyota,,2
