,Position,Driver,Car,Time / Gap,Laps
9,1,Kimi Räikkönen,McLaren Mercedes,1:34.253,6
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.193s,6
6,3,Giancarlo Fisichella,Renault,+0.219s,8
5,4,Fernando Alonso,Renault,+0.378s,4
7,5,Mark Webber,Williams BMW,+0.496s,12
3,6,Jenson Button,BAR Honda,+0.751s,6
14,7,David Coulthard,RBR Cosworth,+1.043s,9
4,8,Takuma Sato,BAR Honda,+1.208s,9
12,9,Felipe Massa,Sauber Petronas,+1.279s,8
8,10,Antonio Pizzonia,Williams BMW,+1.422s,13
1,11,Michael Schumacher,Ferrari,+1.728s,10
11,12,Jacques Villeneuve,Sauber Petronas,+1.729s,8
2,13,Rubens Barrichello,Ferrari,+1.741s,10
16,14,Jarno Trulli,Toyota,+1.847s,13
17,15,Ralf Schumacher,Toyota,+1.998s,10
18,16,Tiago Monteiro,Jordan Toyota,+3.302s,6
19,17,Narain Karthikeyan,Jordan Toyota,+3.310s,10
20,18,Robert Doornbos,Minardi Cosworth,+3.819s,6
21,19,Christijan Albers,Minardi Cosworth,+4.444s,10
