,Position,Driver,Car,Time / Gap,Laps
35,1,Pedro de la Rosa,McLaren Mercedes,1:32.834,30
38,2,Ricardo Zonta,Toyota,+0.143s,29
9,3,Kimi Räikkönen,McLaren Mercedes,+1.258s,14
5,4,Fernando Alonso,Renault,+1.392s,24
10,5,Juan Pablo Montoya,McLaren Mercedes,+1.707s,16
2,6,Rubens Barrichello,Ferrari,+1.784s,24
6,7,Giancarlo Fisichella,Renault,+2.098s,28
7,8,Mark Webber,Williams BMW,+2.201s,24
3,9,Jenson Button,BAR Honda,+2.238s,25
12,10,Felipe Massa,Sauber Petronas,+2.362s,26
14,11,David Coulthard,RBR Cosworth,+2.367s,19
37,12,Vitantonio Liuzzi,RBR Cosworth,+2.472s,26
4,13,Takuma Sato,BAR Honda,+2.563s,24
1,14,Michael Schumacher,Ferrari,+2.733s,24
15,15,Christian Klien,RBR Cosworth,+2.779s,19
8,16,Antonio Pizzonia,Williams BMW,+2.875s,13
11,17,Jacques Villeneuve,Sauber Petronas,+3.060s,21
17,18,Ralf Schumacher,Toyota,+3.217s,20
16,19,Jarno Trulli,Toyota,+3.245s,26
39,20,Nicolas Kiesa,Jordan Toyota,+3.810s,25
20,21,Robert Doornbos,Minardi Cosworth,+4.159s,22
21,22,Christijan Albers,Minardi Cosworth,+4.339s,21
18,23,Tiago Monteiro,Jordan Toyota,+4.601s,11
19,24,Narain Karthikeyan,Jordan Toyota,+4.633s,18
