,Position,Driver,Car,Time / Gap,Laps
1,1,Fernando Alonso,McLaren Mercedes,1:20.919,29
4,2,Heikki Kovalainen,Renault,+0.364s,39
2,3,Lewis Hamilton,McLaren Mercedes,+0.419s,32
16,4,Nico Rosberg,Williams Toyota,+0.566s,40
9,5,Nick Heidfeld,Sauber BMW,+0.598s,37
6,6,Kimi Räikkönen,Ferrari,+0.670s,29
5,7,Felipe Massa,Ferrari,+0.701s,29
3,8,Giancarlo Fisichella,Renault,+0.779s,36
12,9,Jarno Trulli,Toyota,+0.938s,35
10,10,Robert Kubica,Sauber BMW,+0.987s,37
11,11,Ralf Schumacher,Toyota,+0.993s,29
17,12,Alexander Wurz,Williams Toyota,+1.068s,35
15,13,Mark Webber,Red Bull Renault,+1.406s,28
14,14,David Coulthard,Red Bull Renault,+1.564s,33
23,15,Anthony Davidson,Super Aguri Honda,+1.591s,41
7,16,Jenson Button,Honda,+1.631s,47
22,17,Takuma Sato,Super Aguri Honda,+1.637s,42
8,18,Rubens Barrichello,Honda,+1.808s,29
18,19,Vitantonio Liuzzi,STR Ferrari,+2.217s,42
19,20,Sebastian Vettel,STR Ferrari,+2.229s,39
20,21,Adrian Sutil,Spyker Ferrari,+2.754s,34
21,22,Sakon Yamamoto,Spyker Ferrari,+5.388s,29
