,Position,Driver,Car,Time / Gap,Laps
10,1,Robert Kubica,Sauber BMW,1:22.390,25
5,2,Felipe Massa,Ferrari,+0.129s,18
6,3,Kimi Räikkönen,Ferrari,+0.150s,21
1,4,Fernando Alonso,McLaren Mercedes,+0.195s,18
2,5,Lewis Hamilton,McLaren Mercedes,+0.264s,19
9,6,Nick Heidfeld,Sauber BMW,+0.501s,24
16,7,Nico Rosberg,Williams Toyota,+0.593s,19
7,8,Jenson Button,Honda,+0.904s,20
8,9,Rubens Barrichello,Honda,+1.211s,20
11,10,Ralf Schumacher,Toyota,+1.412s,27
23,11,Anthony Davidson,Super Aguri Honda,+1.712s,13
12,12,Jarno Trulli,Toyota,+1.928s,30
17,13,Alexander Wurz,Williams Toyota,+1.931s,12
14,14,David Coulthard,Red Bull Renault,+2.084s,17
4,15,Heikki Kovalainen,Renault,+2.343s,18
19,16,Sebastian Vettel,STR Ferrari,+2.515s,26
3,17,Giancarlo Fisichella,Renault,+2.530s,19
18,18,Vitantonio Liuzzi,STR Ferrari,+2.586s,20
22,19,Takuma Sato,Super Aguri Honda,+2.917s,13
15,20,Mark Webber,Red Bull Renault,+3.194s,14
20,21,Adrian Sutil,Spyker Ferrari,+3.942s,29
21,22,Sakon Yamamoto,Spyker Ferrari,+5.728s,30
