,Position,Driver,Car,Time / Gap,Laps
5,1,Felipe Massa,Ferrari,1:20.183,15
1,2,Fernando Alonso,McLaren Mercedes,+0.231s,11
2,3,Lewis Hamilton,McLaren Mercedes,+0.278s,11
9,4,Nick Heidfeld,Sauber BMW,+0.382s,18
6,5,Kimi Räikkönen,Ferrari,+0.558s,15
16,6,Nico Rosberg,Williams Toyota,+0.685s,16
12,7,Jarno Trulli,Toyota,+0.695s,22
11,8,Ralf Schumacher,Toyota,+0.750s,21
15,9,Mark Webber,Red Bull Renault,+1.037s,13
17,10,Alexander Wurz,Williams Toyota,+1.140s,15
23,11,Anthony Davidson,Super Aguri Honda,+1.318s,20
10,12,Robert Kubica,Sauber BMW,+1.469s,18
4,13,Heikki Kovalainen,Renault,+1.483s,22
14,14,David Coulthard,Red Bull Renault,+1.569s,15
22,15,Takuma Sato,Super Aguri Honda,+1.656s,18
18,16,Vitantonio Liuzzi,STR Ferrari,+1.726s,21
3,17,Giancarlo Fisichella,Renault,+1.948s,22
7,18,Jenson Button,Honda,+2.019s,23
19,19,Sebastian Vettel,STR Ferrari,+2.211s,20
8,20,Rubens Barrichello,Honda,+2.413s,18
20,21,Adrian Sutil,Spyker Ferrari,+3.377s,22
21,22,Sakon Yamamoto,Spyker Ferrari,+3.879s,24
