,Position,Driver,Car,Laps,Time,Points
20,1,Stirling Moss,Vanwall,90,OK,5
14,2,Luigi Musso,Ferrari,90,+25.600s,6
10,3,Mike Hawthorn,Ferrari,90,+42.800s,4
16,4,Peter Collins,Ferrari,88,+2 laps,0
36,5,Roy Salvadori,Cooper Climax,85,+5 laps,2
38,6,Bob  Gerard,Cooper Bristol,82,+8 laps,0
22,7,Stuart  Lewis-Evans ,Vanwall,82,+8 laps,0
34,NC,Jack Brabham,Cooper Climax,74,DNF,0
32,8,Ivor  Bueb ,Maserati,71,+19 laps,0
4,NC,Jean Behra,Maserati,69,DNF,0
12,NC,Peter Collins,Ferrari,53,DNF,0
18,NC,Tony Brooks,Vanwall,51,DNF,0
2,NC,Juan Manuel Fangio,Maserati,49,DNF,0
24,NC,Jack  Fairman,BRM,46,DNF,0
26,NC,Les  Leston ,BRM,44,DNF,0
6,NC,Harry Schell,Maserati,39,DNF,0
8,NC,Carlos Menditeguy,Maserati,35,DNF,0
28,NC,Jo Bonnier,Maserati,18,DNF,0
