,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:16.253,9
3,2,Michael Schumacher,Ferrari,+0.221s,25
1,3,Mika Hakkinen,McLaren Mercedes,+0.434s,23
4,4,Rubens Barrichello,Ferrari,+0.504s,13
17,5,Mika Salo,Sauber Petronas,+1.118s,30
11,6,Giancarlo Fisichella,Benetton Playlife,+1.779s,31
6,7,Jarno Trulli,Jordan Mugen Honda,+1.788s,9
15,8,Nick Heidfeld,Prost Peugeot,+1.872s,34
9,9,Ralf Schumacher,Williams BMW,+1.895s,22
5,10,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.903s,7
7,11,Eddie Irvine,Jaguar Cosworth,+1.982s,23
14,12,Jean Alesi,Prost Peugeot,+2.009s,32
8,13,Johnny Herbert,Jaguar Cosworth,+2.333s,20
12,14,Alexander Wurz,Benetton Playlife,+2.465s,32
16,15,Pedro Diniz,Sauber Petronas,+2.566s,30
18,16,Pedro de la Rosa,Arrows Supertec,+2.609s,30
10,17,Jenson Button,Williams BMW,+2.716s,30
22,18,Jacques Villeneuve,BAR Honda,+2.877s,29
19,19,Jos Verstappen,Arrows Supertec,+3.297s,22
20,20,Marc Gene,Minardi Fondmetal,+3.314s,36
23,21,Ricardo Zonta,BAR Honda,+3.444s,17
21,22,Gaston Mazzacane,Minardi Fondmetal,+3.808s,44
