,Position,Driver,Car,Time / Gap,Laps
4,1,Lewis Hamilton,McLaren Mercedes,1:35.940,13
3,2,Jenson Button,McLaren Mercedes,+0.123s,12
8,3,Nico Rosberg,Mercedes,+0.449s,16
7,4,Michael Schumacher,Mercedes,+0.572s,17
2,5,Mark Webber,Red Bull Racing Renault,+0.695s,16
18,6,Pastor Maldonado,Williams Renault,+0.825s,17
15,7,Sergio Perez,Sauber Ferrari,+0.841s,19
14,8,Kamui Kobayashi,Sauber Ferrari,+0.940s,17
1,9,Sebastian Vettel,Red Bull Racing Renault,+1.099s,15
9,10,Kimi Räikkönen,Lotus Renault,+1.121s,17
12,11,Nico Hulkenberg,Force India Mercedes,+1.297s,16
10,12,Romain Grosjean,Lotus Renault,+1.334s,19
11,13,Paul di Resta,Force India Mercedes,+1.348s,16
19,14,Bruno Senna,Williams Renault,+1.485s,14
5,15,Fernando Alonso,Ferrari,+1.525s,12
17,16,Jean-Eric Vergne,STR Ferrari,+1.553s,13
16,17,Daniel Ricciardo,STR Ferrari,+1.688s,14
6,18,Felipe Massa,Ferrari,+1.891s,14
21,19,Vitaly Petrov,Caterham Renault,+2.761s,19
20,20,Heikki Kovalainen,Caterham Renault,+3.258s,19
24,21,Timo Glock,Marussia Cosworth,+3.856s,18
25,22,Charles Pic,Marussia Cosworth,+4.108s,17
23,23,Narain Karthikeyan,HRT Cosworth,+5.323s,14
22,24,Pedro de la Rosa,HRT Cosworth,+5.559s,18
