,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,Williams Cosworth,1:35.574,21
36,2,Anthony Davidson,Honda,+0.017s,26
12,3,Jenson Button,Honda,+1.717s,4
5,4,Michael Schumacher,Ferrari,+2.138s,4
40,5,Neel Jani,STR Cosworth,+2.160s,21
39,6,Alexandre Premat,MF1 Toyota,+2.213s,24
38,7,Sebastian Vettel,Sauber BMW,+2.339s,24
17,8,Robert Kubica,Sauber BMW,+2.488s,6
37,9,Michael  Ammermuller,RBR Ferrari,+2.886s,18
41,10,Franck Montagny,Super Aguri Honda,+2.890s,19
20,11,Vitantonio Liuzzi,STR Cosworth,+3.426s,6
11,12,Rubens Barrichello,Honda,+3.643s,4
21,13,Scott Speed,STR Cosworth,+3.854s,7
19,14,Christijan Albers,MF1 Toyota,+3.920s,6
22,15,Takuma Sato,Super Aguri Honda,+4.313s,8
18,16,Tiago Monteiro,MF1 Toyota,+4.373s,7
23,17,Sakon Yamamoto,Super Aguri Honda,+5.841s,10
3,18,Kimi Räikkönen,McLaren Mercedes,+10.316s,4
16,19,Nick Heidfeld,Sauber BMW,,1
8,20,Jarno Trulli,Toyota,,2
7,21,Ralf Schumacher,Toyota,,2
14,22,David Coulthard,RBR Ferrari,,1
15,23,Robert Doornbos,RBR Ferrari,,2
