,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,Williams Cosworth,1:35.539,26
38,2,Sebastian Vettel,Sauber BMW,+0.040s,23
36,3,Anthony Davidson,Honda,+0.175s,30
6,4,Felipe Massa,Ferrari,+1.060s,8
5,5,Michael Schumacher,Ferrari,+1.102s,12
1,6,Fernando Alonso,Renault,+1.200s,10
41,7,Franck Montagny,Super Aguri Honda,+1.739s,26
37,8,Michael  Ammermuller,RBR Ferrari,+2.139s,26
18,9,Tiago Monteiro,MF1 Toyota,+2.159s,13
2,10,Giancarlo Fisichella,Renault,+2.179s,12
12,11,Jenson Button,Honda,+2.322s,10
4,12,Pedro de la Rosa,McLaren Mercedes,+2.483s,9
9,13,Mark Webber,Williams Cosworth,+2.506s,6
16,14,Nick Heidfeld,Sauber BMW,+2.523s,11
39,15,Alexandre Premat,MF1 Toyota,+2.559s,26
11,16,Rubens Barrichello,Honda,+2.737s,16
7,17,Ralf Schumacher,Toyota,+3.349s,14
8,18,Jarno Trulli,Toyota,+3.420s,11
21,19,Scott Speed,STR Cosworth,+3.541s,18
40,20,Neel Jani,STR Cosworth,+3.579s,28
3,21,Kimi Räikkönen,McLaren Mercedes,+3.640s,4
17,22,Robert Kubica,Sauber BMW,+3.678s,5
10,23,Nico Rosberg,Williams Cosworth,+3.983s,15
20,24,Vitantonio Liuzzi,STR Cosworth,+4.031s,20
23,25,Sakon Yamamoto,Super Aguri Honda,+4.097s,22
14,26,David Coulthard,RBR Ferrari,+4.616s,15
15,27,Robert Doornbos,RBR Ferrari,+4.675s,15
19,28,Christijan Albers,MF1 Toyota,+4.780s,14
22,29,Takuma Sato,Super Aguri Honda,+5.776s,9
