,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:13.543,28
6,2,Nico Rosberg,Mercedes,+0.519s,36
5,3,Sebastian Vettel,Ferrari,+0.625s,27
3,4,Daniel Ricciardo,Red Bull Racing Renault,+0.906s,27
7,5,Kimi Räikkönen,Ferrari,+1.006s,20
26,6,Daniil Kvyat,Red Bull Racing Renault,+1.153s,25
77,7,Valtteri Bottas,Williams Mercedes,+1.343s,25
33,8,Max Verstappen,STR Renault,+1.417s,38
27,9,Nico Hulkenberg,Force India Mercedes,+1.631s,33
13,10,Pastor Maldonado,Lotus Mercedes,+1.649s,31
55,11,Carlos Sainz,STR Renault,+1.771s,38
30,12,Jolyon Palmer,Lotus Mercedes,+1.809s,33
22,13,Jenson Button,McLaren Honda,+1.836s,28
12,14,Felipe Nasr,Sauber Ferrari,+1.838s,29
11,15,Sergio Perez,Force India Mercedes,+1.865s,32
14,16,Fernando Alonso,McLaren Honda,+1.870s,29
19,17,Felipe Massa,Williams Mercedes,+1.926s,24
9,18,Marcus Ericsson,Sauber Ferrari,+2.255s,34
53,19,Alexander Rossi,Marussia Ferrari,+4.317s,23
28,20,Will Stevens,Marussia Ferrari,+4.547s,22
