,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:12.385,42
44,2,Lewis Hamilton,Mercedes,+0.458s,39
5,3,Sebastian Vettel,Ferrari,+0.960s,41
7,4,Kimi Räikkönen,Ferrari,+1.115s,43
3,5,Daniel Ricciardo,Red Bull Racing Renault,+1.200s,39
77,6,Valtteri Bottas,Williams Mercedes,+1.218s,37
8,7,Romain Grosjean,Lotus Mercedes,+1.249s,45
27,8,Nico Hulkenberg,Force India Mercedes,+1.325s,43
26,9,Daniil Kvyat,Red Bull Racing Renault,+1.463s,40
19,10,Felipe Massa,Williams Mercedes,+1.485s,42
11,11,Sergio Perez,Force India Mercedes,+1.671s,34
13,12,Pastor Maldonado,Lotus Mercedes,+1.739s,42
12,13,Felipe Nasr,Sauber Ferrari,+1.749s,44
33,14,Max Verstappen,STR Renault,+1.841s,35
55,15,Carlos Sainz,STR Renault,+1.941s,45
22,16,Jenson Button,McLaren Honda,+2.259s,37
9,17,Marcus Ericsson,Sauber Ferrari,+2.387s,38
14,18,Fernando Alonso,McLaren Honda,+2.744s,10
28,19,Will Stevens,Marussia Ferrari,+4.116s,35
53,20,Alexander Rossi,Marussia Ferrari,+4.402s,35
