,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:12.070,16
6,2,Nico Rosberg,Mercedes,+0.123s,19
5,3,Sebastian Vettel,Ferrari,+0.690s,19
7,4,Kimi Räikkönen,Ferrari,+1.026s,20
77,5,Valtteri Bottas,Williams Mercedes,+1.265s,25
27,6,Nico Hulkenberg,Force India Mercedes,+1.275s,19
8,7,Romain Grosjean,Lotus Mercedes,+1.367s,19
11,8,Sergio Perez,Force India Mercedes,+1.436s,18
13,9,Pastor Maldonado,Lotus Mercedes,+1.464s,20
33,10,Max Verstappen,STR Renault,+1.478s,21
3,11,Daniel Ricciardo,Red Bull Racing Renault,+1.502s,23
19,12,Felipe Massa,Williams Mercedes,+1.672s,24
26,13,Daniil Kvyat,Red Bull Racing Renault,+1.759s,17
14,14,Fernando Alonso,McLaren Honda,+1.780s,19
55,15,Carlos Sainz,STR Renault,+1.889s,23
9,16,Marcus Ericsson,Sauber Ferrari,+2.115s,23
12,17,Felipe Nasr,Sauber Ferrari,+2.218s,22
22,18,Jenson Button,McLaren Honda,+2.375s,17
28,19,Will Stevens,Marussia Ferrari,+4.601s,15
53,20,Alexander Rossi,Marussia Ferrari,+4.989s,15
