,Position,Driver,Car,Laps,Time,Points
1,1,Mika Hakkinen,McLaren Mercedes,69,1:41:35.727,10
9,2,Giancarlo Fisichella,Benetton Playlife,69,+0.781s,6
4,3,Eddie Irvine,Ferrari,69,+1.796s,4
6,4,Ralf Schumacher,Williams Supertec,69,+2.391s,3
17,5,Johnny Herbert,Stewart Ford,69,+2.804s,2
12,6,Pedro Diniz,Sauber Petronas,69,+3.710s,1
2,7,David Coulthard,McLaren Mercedes,69,+5.003s,0
21,8,Marc Gene,Minardi Ford,68,+1 lap,0
18,9,Olivier Panis,Prost Peugeot,68,+1 lap,0
20,10,Luca Badoer,Minardi Ford,67,+2 laps,0
8,11,Heinz-Harald Frentzen,Jordan Mugen Honda,65,DNF,0
5,NC,Alessandro Zanardi,Williams Supertec,50,DNF,0
15,NC,Toranosuke Takagi,Arrows,41,DNF,0
22,NC,Jacques Villeneuve,BAR Supertec,34,DNF,0
3,NC,Michael Schumacher,Ferrari,29,DNF,0
14,NC,Pedro de la Rosa,Arrows,22,DNF,0
7,NC,Damon Hill,Jordan Mugen Honda,14,DNF,0
16,NC,Rubens Barrichello,Stewart Ford,14,DNF,0
23,NC,Ricardo Zonta,BAR Supertec,2,DNF,0
11,NC,Jean Alesi,Sauber Petronas,0,DNF,0
19,NC,Jarno Trulli,Prost Peugeot,0,DNF,0
10,NC,Alexander Wurz,Benetton Playlife,0,DNF,0
